Domain Code;Domain;Area Code (FAO);Area;Element Code;Element;Item Code (FAO);Item;Year Code;Year;Unit;Value;Flag;Flag Description
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;1988;1988;hg/ha;101467;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;1989;1989;hg/ha;95796;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;1990;1990;hg/ha;108407;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;1991;1991;hg/ha;95575;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;1992;1992;hg/ha;107739;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;1993;1993;hg/ha;115188;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;1994;1994;hg/ha;138795;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;1995;1995;hg/ha;136743;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;1996;1996;hg/ha;136631;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;1997;1997;hg/ha;141665;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;1998;1998;hg/ha;137047;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;1999;1999;hg/ha;148132;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;2000;2000;hg/ha;143532;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;2001;2001;hg/ha;158298;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;2002;2002;hg/ha;156158;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;2003;2003;hg/ha;164873;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;2004;2004;hg/ha;141847;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;2005;2005;hg/ha;163445;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;2006;2006;hg/ha;154595;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;2007;2007;hg/ha;171163;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;2008;2008;hg/ha;160308;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;2009;2009;hg/ha;164642;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;2010;2010;hg/ha;147201;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;2011;2011;hg/ha;157788;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;2012;2012;hg/ha;157280;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;2013;2013;hg/ha;153321;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;2014;2014;hg/ha;102410;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;2015;2015;hg/ha;104167;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;2016;2016;hg/ha;148769;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;2017;2017;hg/ha;200692;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;2018;2018;hg/ha;190941;Fc;Calculated data
QCL;Crops and livestock products;102;Iran (Islamic Republic of);5419;Yield;515;Apples;2019;2019;hg/ha;222424;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;1985;1985;hg/ha;120000;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;1986;1986;hg/ha;88889;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;1987;1987;hg/ha;72322;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;1988;1988;hg/ha;80000;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;1989;1989;hg/ha;83333;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;1990;1990;hg/ha;73558;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;1991;1991;hg/ha;135501;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;1992;1992;hg/ha;128945;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;1993;1993;hg/ha;122398;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;1994;1994;hg/ha;115838;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;1995;1995;hg/ha;109276;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;1996;1996;hg/ha;111945;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;1997;1997;hg/ha;99108;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;1998;1998;hg/ha;90526;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;1999;1999;hg/ha;88571;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;2000;2000;hg/ha;73333;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;2001;2001;hg/ha;65116;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;2002;2002;hg/ha;58605;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;2003;2003;hg/ha;59535;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;2004;2004;hg/ha;26977;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;2005;2005;hg/ha;23256;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;2006;2006;hg/ha;23256;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;2007;2007;hg/ha;28837;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;2008;2008;hg/ha;30302;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;2009;2009;hg/ha;30480;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;2010;2010;hg/ha;30462;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;2011;2011;hg/ha;30632;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;2012;2012;hg/ha;30775;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;2013;2013;hg/ha;31217;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;2014;2014;hg/ha;31688;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;2015;2015;hg/ha;30219;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;2016;2016;hg/ha;30686;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;2017;2017;hg/ha;30726;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;2018;2018;hg/ha;31028;Fc;Calculated data
QCL;Crops and livestock products;103;Iraq;5419;Yield;515;Apples;2019;2019;hg/ha;31596;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1961;1961;hg/ha;96667;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1962;1962;hg/ha;103333;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1963;1963;hg/ha;116667;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1964;1964;hg/ha;120000;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1965;1965;hg/ha;140000;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1966;1966;hg/ha;170000;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1967;1967;hg/ha;160000;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1968;1968;hg/ha;133333;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1969;1969;hg/ha;146667;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1970;1970;hg/ha;142857;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1971;1971;hg/ha;130000;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1972;1972;hg/ha;130000;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1973;1973;hg/ha;148750;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1974;1974;hg/ha;125000;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1975;1975;hg/ha;128750;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1976;1976;hg/ha;135000;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1977;1977;hg/ha;163333;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1978;1978;hg/ha;126250;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1979;1979;hg/ha;125000;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1980;1980;hg/ha;148333;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1981;1981;hg/ha;130000;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1982;1982;hg/ha;150000;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1983;1983;hg/ha;172500;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1984;1984;hg/ha;195600;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1985;1985;hg/ha;156571;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1986;1986;hg/ha;140000;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1987;1987;hg/ha;148571;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1988;1988;hg/ha;148571;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1989;1989;hg/ha;167143;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1990;1990;hg/ha;151429;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1991;1991;hg/ha;147143;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1992;1992;hg/ha;135000;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1993;1993;hg/ha;162000;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1994;1994;hg/ha;164286;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1995;1995;hg/ha;166197;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1996;1996;hg/ha;170118;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1997;1997;hg/ha;161667;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1998;1998;hg/ha;160000;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;1999;1999;hg/ha;185714;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;2000;2000;hg/ha;182432;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;2001;2001;hg/ha;263514;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;2002;2002;hg/ha;172742;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;2003;2003;hg/ha;118859;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;2004;2004;hg/ha;293185;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;2005;2005;hg/ha;233438;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;2006;2006;hg/ha;285714;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;2007;2007;hg/ha;241935;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;2008;2008;hg/ha;251613;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;2009;2009;hg/ha;211290;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;2010;2010;hg/ha;340323;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;2011;2011;hg/ha;329032;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;2012;2012;hg/ha;195161;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;2013;2013;hg/ha;247154;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;2014;2014;hg/ha;308661;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;2015;2015;hg/ha;296063;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;2016;2016;hg/ha;313669;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;2017;2017;hg/ha;307468;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;2018;2018;hg/ha;283662;Fc;Calculated data
QCL;Crops and livestock products;104;Ireland;5419;Yield;515;Apples;2019;2019;hg/ha;280000;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1961;1961;hg/ha;273636;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1962;1962;hg/ha;279333;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1963;1963;hg/ha;277419;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1964;1964;hg/ha;275909;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1965;1965;hg/ha;284500;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1966;1966;hg/ha;286087;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1967;1967;hg/ha;310000;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1968;1968;hg/ha;239130;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1969;1969;hg/ha;270870;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1970;1970;hg/ha;268696;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1971;1971;hg/ha;339565;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1972;1972;hg/ha;293478;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1973;1973;hg/ha;336400;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1974;1974;hg/ha;274815;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1975;1975;hg/ha;358148;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1976;1976;hg/ha;349635;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1977;1977;hg/ha;333115;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1978;1978;hg/ha;365979;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1979;1979;hg/ha;412416;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1980;1980;hg/ha;347586;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1981;1981;hg/ha;451712;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1982;1982;hg/ha;373101;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1983;1983;hg/ha;344010;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1984;1984;hg/ha;324863;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1985;1985;hg/ha;267895;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1986;1986;hg/ha;312703;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1987;1987;hg/ha;318384;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1988;1988;hg/ha;318080;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1989;1989;hg/ha;327133;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1990;1990;hg/ha;260277;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1991;1991;hg/ha;264237;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1992;1992;hg/ha;280879;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1993;1993;hg/ha;340043;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1994;1994;hg/ha;178695;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1995;1995;hg/ha;261474;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1996;1996;hg/ha;236946;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1997;1997;hg/ha;252739;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1998;1998;hg/ha;239326;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;1999;1999;hg/ha;213244;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;2000;2000;hg/ha;169142;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;2001;2001;hg/ha;193092;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;2002;2002;hg/ha;229221;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;2003;2003;hg/ha;238632;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;2004;2004;hg/ha;334978;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;2005;2005;hg/ha;316788;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;2006;2006;hg/ha;306408;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;2007;2007;hg/ha;316331;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;2008;2008;hg/ha;319426;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;2009;2009;hg/ha;384732;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;2010;2010;hg/ha;451801;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;2011;2011;hg/ha;408325;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;2012;2012;hg/ha;455696;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;2013;2013;hg/ha;426504;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;2014;2014;hg/ha;289806;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;2015;2015;hg/ha;361083;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;2016;2016;hg/ha;331126;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;2017;2017;hg/ha;381757;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;2018;2018;hg/ha;393199;Fc;Calculated data
QCL;Crops and livestock products;105;Israel;5419;Yield;515;Apples;2019;2019;hg/ha;374775;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1961;1961;hg/ha;206972;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1962;1962;hg/ha;208206;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1963;1963;hg/ha;222476;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1964;1964;hg/ha;223778;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1965;1965;hg/ha;202878;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1966;1966;hg/ha;233531;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1967;1967;hg/ha;200832;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1968;1968;hg/ha;199587;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1969;1969;hg/ha;244228;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1970;1970;hg/ha;264359;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1971;1971;hg/ha;223918;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1972;1972;hg/ha;242484;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1973;1973;hg/ha;273333;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1974;1974;hg/ha;246872;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1975;1975;hg/ha;280607;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1976;1976;hg/ha;293562;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1977;1977;hg/ha;253626;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1978;1978;hg/ha;266494;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1979;1979;hg/ha;284557;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1980;1980;hg/ha;278261;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1981;1981;hg/ha;249871;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1982;1982;hg/ha;368133;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1983;1983;hg/ha;270408;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1984;1984;hg/ha;292091;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1985;1985;hg/ha;263391;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1986;1986;hg/ha;257098;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1987;1987;hg/ha;284421;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1988;1988;hg/ha;292558;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1989;1989;hg/ha;246322;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1990;1990;hg/ha;262789;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1991;1991;hg/ha;236017;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1992;1992;hg/ha;316504;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1993;1993;hg/ha;291159;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1994;1994;hg/ha;313409;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1995;1995;hg/ha;289057;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1996;1996;hg/ha;289513;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1997;1997;hg/ha;302608;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1998;1998;hg/ha;333676;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;1999;1999;hg/ha;368528;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;2000;2000;hg/ha;356982;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;2001;2001;hg/ha;366969;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;2002;2002;hg/ha;363333;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;2003;2003;hg/ha;343197;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;2004;2004;hg/ha;371169;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;2005;2005;hg/ha;383646;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;2006;2006;hg/ha;372921;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;2007;2007;hg/ha;398106;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;2008;2008;hg/ha;374593;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;2009;2009;hg/ha;397922;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;2010;2010;hg/ha;380778;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;2011;2011;hg/ha;424059;Fc;Calculated data
QCL;Crops and livestock products;106;Italy;5419;Yield;515;Apples;2012;2012;hg/ha;364149;Fc;Calculated data
